"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"COL25A1",-3.17774724687745,2.93847729149463,-24.2977689838055,1.54304050272903e-106,1.39553398771044e-104,232.324924350561
"RECQL4",2.85692931039998,8.33355037159372,24.2954532861434,1.60261303348873e-106,1.44305463059314e-104,232.287154672007
"CAPN11",-3.25492769594908,3.59305185796862,-24.2908095331767,1.72908976575714e-106,1.55014030091677e-104,232.21141747902
"PRR19",1.92571524492635,5.78377877786953,24.2819259938225,1.99949138250635e-106,1.78476339490675e-104,232.066545422439
"GPIHBP1",-4.04320651297798,5.49238018166804,-24.2659451735759,2.59666210692948e-106,2.3077693963317e-104,231.805977309879
"ADRB2",-3.13897264869101,5.46188860445912,-24.2323058581591,4.50026934178426e-106,3.98235041322547e-104,231.257679565887
"GPRIN1",2.56184254505909,7.13836589595376,24.2029394521855,7.27164999130967e-106,6.40716627989646e-104,230.77924206149
"TGFBR2",-2.41040049257145,10.9703461601982,-24.2023678727041,7.33986776088492e-106,6.43963611670801e-104,230.769931879901
"GIPC2",-3.270799773705,4.52594673823287,-24.2010459088305,7.50010321713175e-106,6.55221783181765e-104,230.748399341807
"GPR144",-3.54643870044299,0.973995127993394,-24.1991961383542,7.73019777444258e-106,6.72461696225873e-104,230.718270417766
"ITGA7",-3.51691734235314,7.69345672997523,-24.1934793638725,8.48685140412508e-106,7.35169026694886e-104,230.625161064281
"LIPE",-4.22324017495882,7.95943559042114,-24.1842125901098,9.87370190074819e-106,8.51710504295631e-104,230.474248922924
"COL11A1",5.91499129763789,10.077635342692,24.1784763795691,1.08433928224775e-105,9.3144290646637e-104,230.380843096645
"LOC100133920",-1.06750089798334,0.166000165152766,-24.1704187851136,1.23682885035437e-105,1.0580040124073e-103,230.249649913437
"SYNM",-4.23070419805212,9.68674087530966,-24.1575027772318,1.52720076359952e-105,1.30097226874266e-103,230.039384098825
"ADAMTS14",3.34044604903324,6.23744938067713,24.1523532566877,1.66114027572873e-105,1.40922354796326e-103,229.95556351594
"CCDC50",-1.31847031297479,10.3809132947977,-24.1386148992314,2.07873091792253e-105,1.75622821995677e-103,229.731969825265
"C16orf75",2.47121005533432,7.87075037159372,24.1044976690529,3.62722102856905e-105,3.05191998838207e-103,229.176899194263
"MAZ",1.37491169217484,12.2083867877787,24.0980786960623,4.02762973600664e-105,3.37498932572311e-103,229.072496328546
"SCN3A",-3.82679193174367,3.49255458298927,-24.09509774309,4.22830987710673e-105,3.52874803971549e-103,229.024015242262
"SMYD1",-5.31020695437318,2.81501461601982,-24.0849543343144,4.98903526614624e-105,4.14675684267135e-103,228.85906243788
"TRDN",-3.78112413680052,1.54305755573906,-24.0534608395784,8.33739072799075e-105,6.90188030829234e-103,228.347068434374
"PKHD1L1",-3.8622338155096,2.58061312964492,-24.0458290420971,9.4418595591272e-105,7.78479424694303e-103,228.223032722276
"EBF3",-2.94940097554735,5.97386630883567,-24.0385693528458,1.06278423267587e-104,8.7275841187342e-103,228.105057556829
"MRGPRX2",-1.73981598538278,0.507371345995045,-24.0316929755262,1.18881531453154e-104,9.72365673598905e-103,227.993323060896
"RAD51",2.5532386428697,7.05394913294798,24.0204467759212,1.42791276063088e-104,1.16329559427587e-102,227.81060746633
"TMC2",-2.21972917526268,1.44230858794385,-24.0145866026001,1.57096989391095e-104,1.27478307992062e-102,227.715409928418
"CXCL2",-4.53684832797582,4.49917415359207,-23.994522065973,2.17829270417072e-104,1.76064366994586e-102,227.389527053961
"FZD4",-2.39602553135347,10.0207477291495,-23.986860527693,2.46778585597242e-104,1.9868095538476e-102,227.26511581235
"CLEC4GP1",-2.42627837403445,0.9400691164327,-23.9858215507054,2.50989668542982e-104,2.01281949030759e-102,227.248245555812
"NCAPH",2.81440389659198,7.74071238645747,23.9677318748403,3.36961860960334e-104,2.69176148074539e-102,226.954558268718
"EZH2",2.25910420764766,8.42720189925681,23.9610817088398,3.7549159648152e-104,2.98792344021923e-102,226.846612073034
"CXorf36",-2.17048317660606,8.64041081750619,-23.941712909706,5.14658945548962e-104,4.07951666105027e-102,226.532276337776
"ESCO2",2.80838756736873,6.5385597853014,23.9325160560378,5.97749157853823e-104,4.71991931182269e-102,226.383052507362
"DEPDC1B",3.02823800396616,6.29447993393889,23.9294808458178,6.28012960509207e-104,4.93988738668736e-102,226.333809092514
"ANGPTL1",-3.75662066880967,5.40162188274154,-23.9147937874781,7.97530820831844e-104,6.2493541036938e-102,226.095556917776
"GNG11",-2.18418638071936,8.88948794384806,-23.898172190693,1.04512572958843e-103,8.15833887013324e-102,225.825985810664
"ANGPTL5",-2.74541701210639,1.1513293971924,-23.8698455800335,1.6565754954943e-103,1.28823844403401e-101,225.366735832645
"TMEM132C",-5.60369800572534,4.1530686209744,-23.8679217905604,1.70920432154264e-103,1.32414961212341e-101,225.335553145062
"CDH20",-2.69369832797582,1.43186540049546,-23.8550156307767,2.10817526962104e-103,1.62709918365865e-101,225.126380621781
"ESPL1",2.9550952446065,7.82059454995871,23.8249934847552,3.43387043407638e-103,2.64035056223176e-101,224.639963424066
"GPX3",-3.4862727838283,10.1108393063584,-23.7998126372447,5.16916779490866e-103,3.95981398617443e-101,224.232154824916
"NMUR1",-3.172841267252,3.31576003303055,-23.7888700921106,6.17437679646167e-103,4.71226600860067e-101,224.054986750789
"SPAG5",2.62871934382447,9.01939009083402,23.7877652673649,6.28614243607931e-103,4.77979645232253e-101,224.03710043969
"RAD54L",3.02064350621311,6.74779421965318,23.7851540081077,6.5584011883985e-103,4.96841241320373e-101,223.994827240466
"MAMDC2",-3.94370813062739,6.27046383154418,-23.7540097497105,1.0873296254181e-102,8.20694015067412e-101,223.490768048568
"USP44",-2.85865294983128,2.36210842279108,-23.7420349272893,1.32054945664929e-102,9.93072540110257e-101,223.297023372888
"HAGHL",3.60789249948024,6.67314376548307,23.7124891543656,2.13262715618161e-102,1.59791370497841e-100,222.819144286443
"OXTR",-4.29195755889268,7.3017063583815,-23.7000557098591,2.60906464140272e-102,1.94778534865447e-100,222.61810811077
"KL",-2.99443860528715,5.00029909165979,-23.6967666581449,2.75199190420312e-102,2.04704325338008e-100,222.564933913711
"LRRN4CL",-3.74399508308145,5.10357910817506,-23.6874976782299,3.1982714411756e-102,2.37041562048141e-100,222.415096528593
"SCN4B",-3.13385838171088,7.15962493806771,-23.6853090882245,3.31379071653312e-102,2.44719868382823e-100,222.379720073355
"ERCC6L",2.63091429976491,6.6353450867052,23.6842757172972,3.36977428839641e-102,2.47962244232181e-100,222.363017039825
"AURKB",3.43122216571511,7.01598009909166,23.6739959407066,3.98081650554023e-102,2.91879153066932e-100,222.196872954338
"GDF10",-4.34368098482304,3.82565904211396,-23.6701871655938,4.23431999019789e-102,3.09361528109476e-100,222.135321360739
"HOXA4",-2.86473529402357,4.80187233691164,-23.6629376436079,4.76224430441634e-102,3.46698140317969e-100,222.018175694467
"CDCA3",2.90133515728702,7.32773212221305,23.6418952476513,6.69719329124031e-102,4.84131613623815e-100,221.678224208829
"MOCS1",-1.9686986670185,8.40962799339389,-23.6392600384894,6.98930748432967e-102,5.03475377730836e-100,221.635658767902
"FAM196B",-4.25230396456044,3.0989990090834,-23.5911865830149,1.52246072690635e-101,1.09287128403452e-99,220.8594543552
"SKA1",3.07953223784164,6.60299372419488,23.590547587212,1.53829139445485e-101,1.10038753756648e-99,220.849140908756
"EZH1",-1.42173041548721,9.51329397192403,-23.5722811887774,2.06748868573158e-101,1.47380356659963e-99,220.554363279719
"NUAK2",2.12254596427257,7.48882691990091,23.5653711625977,2.31210731557058e-101,1.64247623490187e-99,220.442873344879
"GPRASP1",-2.47837119096739,6.92764946325351,-23.5628970237678,2.40655275939737e-101,1.70367338449752e-99,220.402957247194
"ANXA1",-2.60482953989349,11.3200604459125,-23.5501023441734,2.96006535132303e-101,2.08832101933546e-99,220.196561200118
"LHFP",-2.24225205184793,9.32367349298101,-23.542024136096,3.37330928869143e-101,2.37171368824778e-99,220.066269796916
"CLEC4G",-2.91503931215916,1.30992221304707,-23.5353863465426,3.7556554860731e-101,2.63152242761368e-99,219.959222940662
"SCN4A",-3.61907546258537,4.73528389760529,-23.5213474146234,4.71293447223703e-101,3.29103893588524e-99,219.732855607549
"CCDC69",-2.80532121015849,8.61584335260116,-23.5210112777672,4.73862203571893e-101,3.29775967434948e-99,219.72743626527
"ANKRD53",-2.83499586511858,3.30097621800165,-23.514651260518,5.25189129665987e-101,3.64261244325768e-99,219.624902765147
"GPR109A",-3.19220481136752,5.5833377374071,-23.4851869518293,8.45614884257711e-101,5.8452772975794e-99,219.150026227665
"OVCH2",-2.75816767259991,1.03073080099092,-23.4586318901265,1.29874106391632e-100,8.9473671282557e-99,218.722228168313
"CD36",-4.81976063346606,9.72984789430223,-23.45551945627,1.36571139606902e-100,9.37727590678832e-99,218.672099156037
"TXNIP",-2.16097562331078,13.3262672171759,-23.4273773660817,2.15154604570468e-100,1.47237467727724e-98,218.218954231653
"NUP210",2.04335753170529,11.0192509496284,23.4221262767873,2.34192292977184e-100,1.59733148665169e-98,218.134423561371
"SGOL1",3.16962368740905,5.82553492981007,23.37484506564,5.02321239467726e-100,3.41478643916305e-98,217.373623459857
"SLC7A10",-4.73666556877609,2.91646449215524,-23.3704652979216,5.39098405141797e-100,3.65270305530069e-98,217.303178059691
"KLF15",-3.59615786435094,4.94166515276631,-23.3457375743053,8.03305068920308e-100,5.42495166609669e-98,216.905543889737
"ALDH1A2",-3.89874288969918,4.97092336911643,-23.3307930717404,1.02218667207303e-99,6.88048930415061e-98,216.665305888329
"METTL7A",-1.96001382798383,10.3506689512799,-23.329124063041,1.050064501095e-99,7.04504059067988e-98,216.638479612375
"DACT2",-3.94524580274752,2.62286564822461,-23.3119296669914,1.38543538211807e-99,9.26481706673748e-98,216.362153301011
"HAS3",-3.45222085512322,6.33659884393064,-23.2476959701929,3.89907391383746e-99,2.59896063152867e-97,215.330556039981
"PDK4",-3.95692164035888,9.32096350123865,-23.2166395993028,6.42778915014352e-99,4.27063143211801e-97,214.832177800404
"IGSF10",-3.99494339346542,6.11506837324525,-23.2122090080701,6.90279174702635e-99,4.57142950214358e-97,214.76109848158
"KY",-4.04634200530954,3.0235995045417,-23.2068490539525,7.52453664019135e-99,4.96716196858934e-97,214.675116470458
"FOXO1",-1.97553471029442,9.14042758051197,-23.188309143358,1.01393470818734e-98,6.67182037150198e-97,214.3777660897
"C4orf49",-2.44291749908043,2.76906564822461,-23.1845815187969,1.07658545240914e-98,7.06143748816605e-97,214.317991980904
"BMP8A",2.44766554318795,7.59790297274979,23.1585881743746,1.63521553239615e-98,1.06913932739149e-96,213.901279791774
"DENND2A",-2.48720441315229,6.26221882741536,-23.1441565482947,2.06217619426865e-98,1.34401515137573e-96,213.669996850116
"CLCA4",-3.92702332437749,1.83155780346821,-23.1356498333323,2.36429683336039e-98,1.53604474648383e-96,213.533693242895
"HOXA5",-3.13650724303923,4.64157192402973,-23.1208493296353,2.99908290737655e-98,1.94230826777415e-96,213.296589931368
"ABCD2",-3.80432088630875,4.07565763831544,-23.0688364845556,6.91453137779087e-98,4.46400406245429e-96,212.46381217773
"GINS1",2.28389458491259,8.06603402146986,23.0603215515262,7.92723876196373e-98,5.10176212486255e-96,212.327548798077
"ITPRIPL1",-2.87844088982713,4.31860255986788,-23.0514218740844,9.14437895612803e-98,5.86669062404089e-96,212.185149279439
"HBB",-4.39096705048858,6.63946820809249,-23.0461653150225,9.94921899805632e-98,6.36316093551702e-96,212.101051603149
"ENPP2",-3.13057623582658,8.94805425268373,-23.0426670870431,1.05236782269356e-97,6.70966192543438e-96,212.045088924885
"PRC1",2.40748454157272,9.70111940545004,23.0255779920876,1.38432499473065e-97,8.77984874153301e-96,211.771754738977
"ACADL",-4.59542659885813,2.79875763831544,-23.0255198528456,1.38561665477676e-97,8.77984874153301e-96,211.770824956592
"MMP27",-2.49258155255961,1.29061015689513,-22.9973687502466,2.17628009522471e-97,1.37473939553733e-95,211.320730561817
"MMP13",5.78935476099089,7.00720305532618,22.9952029545559,2.25317875245744e-97,1.41894968674697e-95,211.286111602407
"GYG2",-3.48728662300693,8.0164445912469,-22.9893620247292,2.47436879956752e-97,1.55347986101288e-95,211.192754154123
"PLSCR4",-2.34545831054391,8.525469611891,-22.9776881868484,2.98355548559657e-97,1.86745104022248e-95,211.006195257624
"CDO1",-3.9827217291177,5.84215268373245,-22.9692837914057,3.41376022217017e-97,2.13022788331774e-95,210.871908078271
"KCNA4",-2.0303700099154,0.596209578860446,-22.9659268088358,3.6024420552999e-97,2.24115561803961e-95,210.818274888324
"SDS",2.82285557341394,7.20522634186623,22.9164436827321,7.95858986771033e-97,4.93624924423242e-95,210.028059355324
"GNAI1",-2.52848803595133,7.85733468208092,-22.8999778040322,1.03590498765345e-96,6.40576186642329e-95,209.765257892543
"KCNB1",-3.87803959282893,3.19609438480595,-22.8792838769065,1.44262928142925e-96,8.89404779211486e-95,209.435080851783
"PPAP2A",-1.87899477602392,9.48576110652353,-22.875211064983,1.53977458189157e-96,9.46454256474072e-95,209.370111946354
"GPD1",-6.17986098370356,6.8772465730801,-22.8328975094397,3.02957254703908e-96,1.85663057882723e-94,208.695403014356
"RNASEH2A",1.64731168337891,9.05855524360033,22.8286397740644,3.24298663002422e-96,1.98150343792849e-94,208.627538892942
"TRHDE",-3.69585218938412,2.14300751445087,-22.8158587908841,3.97811656051234e-96,2.42346388686405e-94,208.423852744738
"LOC642597",-1.16021892721777,0.287548059454996,-22.8127505965258,4.1807410564824e-96,2.53936727483975e-94,208.374325365158
"ADH1C",-4.86414803131347,3.6297372419488,-22.7920816353597,5.81699759249735e-96,3.52280119687229e-94,208.045045006847
"MRAS",-2.38160565897425,9.32761015689513,-22.7815339272054,6.88464744666475e-96,4.1571121200008e-94,207.877053655739
"C6orf129",1.78700880871274,8.09083765483072,22.7779783397652,7.28699212986147e-96,4.38715391278757e-94,207.820431470734
"NMT2",-2.01600835292425,8.06712014863749,-22.7751899707093,7.61888317442717e-96,4.57355764827456e-94,207.776029585907
"SEMA3G",-2.94157633418095,8.66098067712634,-22.7621025174618,9.39002818806541e-96,5.62032882510154e-94,207.567654444293
"RBP4",-5.52971233827504,5.91409826589595,-22.7594166313741,9.801529459199e-96,5.84957557550452e-94,207.524896353523
"C2orf88",-3.12704877896656,5.53308034682081,-22.7573295191202,1.01336903614669e-95,6.03028009046134e-94,207.491671862413
"CLDND2",-2.19889692302772,1.37650255986788,-22.7549760710692,1.05217450400407e-95,6.24310478820914e-94,207.454209063446
"SVEP1",-3.51000706872012,8.60969719240297,-22.7429218621927,1.27546336562453e-95,7.54618527270076e-94,207.262351305145
"C1QTNF9B",-2.41117733691567,2.04304946325351,-22.7331987881973,1.48960802277365e-95,8.78783123779974e-94,207.10762609176
"CASP12",-1.87900065809465,1.18924525185797,-22.7266771637795,1.65301174243142e-95,9.7238770980278e-94,207.003861023692
"HSPB2",-2.81670424523021,5.87507398843931,-22.7186856792146,1.87785049881536e-95,1.1014934497337e-93,206.87672538545
"TPO",-3.19218239696781,3.02366242774566,-22.7125110393628,2.07228323663471e-95,1.21207905550173e-93,206.778506002274
"WISP1",3.24872655647779,7.39488075970273,22.70078306367,2.49865980105604e-95,1.45731493510456e-93,206.591979751306
"FAM83D",3.20011035119704,7.7595323699422,22.6858311593671,3.1715974157092e-95,1.84455793043937e-93,206.354235005764
"SLC19A3",-5.40598647827409,5.28355061932287,-22.6855393503501,3.18639144540574e-95,1.84792701621977e-93,206.349595683971
"CA3",-4.57502154280414,4.25357778695293,-22.6639770485637,4.49377254520548e-95,2.59879296769207e-93,206.006854162659
"MAB21L1",-3.23739422667882,4.33169793559042,-22.6593458804333,4.8380796758701e-95,2.79004988049475e-93,205.933256992694
"PLIN1",-6.15871601416942,7.52592733278282,-22.6437173360273,6.20656410689549e-95,3.56920899480573e-93,205.684937502935
"C10orf90",-4.12647743926818,2.50237357555739,-22.6340129748824,7.24449616206428e-95,4.15445548064748e-93,205.530781232136
"CORO2B",-2.67759762030418,5.93050569777044,-22.6215285767774,8.83866715940184e-95,5.05453584352423e-93,205.332502631745
"SHCBP1",2.62023106398632,7.3019789430223,22.6073252475238,1.10824361352746e-94,6.32006705158856e-93,205.106977590765
"CCL16",-1.96462258312143,0.961426507018993,-22.5732040807434,1.90791701134023e-94,1.08502870478711e-92,204.565425360306
"RBMS2",-1.2565398766972,9.65991816680429,-22.5664476621223,2.12450810068996e-94,1.20486605820898e-92,204.458230621591
"SPC24",2.96799701898319,3.99431775392238,22.5518931160047,2.67816355994094e-94,1.5146748728812e-92,204.227358124523
"CCNF",1.6895216515537,8.98163203963666,22.5487020557019,2.81763871829175e-94,1.58917920017938e-92,204.176747810661
"SGK2",-3.55606874410274,3.67944004954583,-22.5387426662553,3.30134016652849e-94,1.85689078407753e-92,204.018810347679
"CTXN1",2.82011611492267,8.26910090834022,22.5356970437592,3.46520285698411e-94,1.9437326408165e-92,203.970518094459
"PLIN4",-5.8042814965856,8.67370957886045,-22.5208586357961,4.38744967649393e-94,2.45434174001146e-92,203.735274165885
"CCNA2",2.67674742679396,8.3505250206441,22.5134082575913,4.93922578788082e-94,2.75549743003242e-92,203.617181822192
"TRIM59",1.88059491835789,7.95371296449215,22.4912211463668,7.02789906745333e-94,3.91010210988664e-92,203.265599244523
"HLF",-3.77894917798141,6.7553470685384,-22.4574656706848,1.20153222233085e-93,6.66688014174388e-92,202.73097376927
"KCTD4",-1.76086852820291,0.622892733278282,-22.4436120143581,1.4972116516469e-93,8.28510922056895e-92,202.511652372339
